Longitude,Latitude,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,level_0,index,class
60.97917,41.35417,12.95783,11.75567,27.78592,1153.74,35.508,-6.8,42.308,14.05667,24.71067,27.04333,-1.314667,117,18,2,55.12257,49,7,9,39,4247,4247,0
108.8125,41.35417,5.710166,13.34033,27.30989,1318.15,29.012,-19.836,48.848,19.24467,-11.406,21.17667,-11.406,243,65,3,102.201,154,11,153,11,3198,3198,0
119.5208,41.35417,7.477167,12.69233,28.5221,1212.31,27.7,-16.8,44.5,21.602,-8.224,21.602,-8.224,479,151,1,121.247,341,6,341,6,3772,3772,0
117.5208,41.3125,7.002333,13.038,28.97849,1203.614,27.632,-17.36,44.992,21.03933,-8.623334,21.03933,-8.623334,475,145,1,120.9491,339,6,339,6,3423,3423,0
124.2708,41.3125,5.821667,11.332,24.65622,1261.867,26.004,-19.956,45.96,20.416,-10.87267,20.416,-10.87267,884,234,8,103.6987,563,30,563,30,3510,3510,0
128.9375,41.3125,-1.229833,12.00233,27.72157,1163.146,18.664,-24.632,43.296,12.468,-16.20267,12.468,-16.20267,898,192,13,86.89633,521,47,521,47,2988,2988,0
57.52083,41.27083,14.02,12.534,28.60599,1202.42,37.612,-6.204,43.816,14.17067,26.96067,28.96067,-0.668,107,18,2,52.56698,48,8,11,27,2210,2210,0
75.64583,41.27083,1.999333,12.35333,28.4639,1130.85,22.564,-20.836,43.4,12.27,-10.32467,14.22467,-13.28,254,45,7,64.05476,128,24,107,25,2486,2486,0
110.5625,41.27083,2.790833,13.701,28.91238,1246.857,25.28,-22.108,47.388,17.48067,-13.32533,17.48067,-13.32533,318,84,4,104.3084,202,14,202,14,2719,2719,0
116.4375,41.27083,5.740833,13.25967,29.57107,1203.787,26.476,-18.364,44.84,19.77267,-9.862667,19.77267,-9.862667,455,129,1,114.0477,313,6,313,6,4156,4156,0
53.39583,41.22917,13.97033,6.463333,19.88718,970.3663,31.3,-1.2,32.5,12.64,25.40733,25.926,2.265333,107,16,2,49.11214,43,8,10,30,3169,3169,0
59.52083,41.22917,13.81933,12.79467,28.45029,1229.359,37.9,-7.072,44.972,6.885333,26.626,28.92333,-1.337333,104,19,2,59.39922,46,6,7,32,3862,3862,0
68.6875,41.22917,14.525,13.21733,31.27031,1070.135,37.508,-4.76,42.268,8.571334,25.81933,27.77333,1.103333,355,53,2,67.47918,150,10,12,145,4236,4236,0
78.0625,41.22917,-3.038333,13.85533,35.62515,922.0117,15.524,-23.368,38.892,7.626,-13.29333,7.626,-14.922,198,40,2,88.57561,115,8,115,8,2582,2582,0
69.14583,41.1875,14.2595,12.529,32.12235,970.5682,35.516,-3.488,39.004,8.728,24.51067,26.26133,2.09,411,61,2,66.22347,173,12,15,163,3907,3907,0
81.14583,41.1875,11.2215,16.577,32.39973,1257.473,34.872,-16.292,51.164,25.18933,-4.429333,25.18933,-5.411333,82,17,2,72.59031,45,6,45,6,3726,3726,0
95.6875,41.1875,5.426833,15.55167,33.86982,1133.683,27.44,-18.476,45.916,18.92333,-2.220667,18.92333,-8.928667,73,21,1,93.92761,48,3,48,3,4279,4279,0
81.1875,41.14583,11.31317,16.859,32.88406,1251.514,35.0,-16.268,51.268,25.26533,-4.226667,25.26533,-5.192,80,17,2,73.22395,45,6,45,6,2515,2515,0
120.3958,41.14583,8.5275,12.477,28.29508,1206.409,28.076,-16.02,44.096,22.472,-7.214667,22.472,-7.214667,514,165,2,121.6667,364,7,364,7,2769,2769,0
78.5625,41.10417,3.734167,13.901,34.71431,953.3173,22.82,-17.224,40.044,14.71533,-6.905334,14.71533,-8.682,156,31,2,82.79666,86,7,86,7,2240,2240,0
79.0625,41.10417,7.216333,12.194,29.15551,1071.441,27.16,-14.664,41.824,19.322,-5.192667,19.322,-6.993333,127,26,2,76.81718,68,7,68,7,3629,3629,0
87.14583,41.10417,11.71017,16.42633,31.83151,1309.282,35.724,-15.88,51.604,26.576,-1.302667,26.576,-5.466,44,12,0,82.40359,28,2,28,2,4304,4304,0
102.9792,41.0625,8.154333,14.42667,29.54831,1281.436,31.824,-17.0,48.824,23.50067,-6.425333,23.50067,-7.972,62,18,0,102.5215,43,0,43,0,3736,3736,0
116.1875,41.02083,5.298833,12.61767,29.06493,1187.748,25.58,-17.832,43.412,19.17,-10.03867,19.17,-10.03867,469,131,2,111.1057,316,7,316,7,4036,4036,0
125.5208,40.97917,6.692,11.772,25.04041,1282.342,27.252,-19.76,47.012,21.572,-10.4,21.572,-10.4,954,249,11,101.0593,594,40,594,40,2233,2233,0
66.77083,40.9375,13.77867,10.24067,28.01671,940.0551,33.536,-3.016,36.552,6.628667,24.34933,25.662,2.674,323,54,1,68.58825,144,8,10,117,3168,3168,0
68.4375,40.9375,14.324,12.20533,31.22207,1013.078,35.216,-3.876,39.092,8.837334,24.55333,26.71267,1.552667,329,51,1,70.18033,142,7,8,135,3927,3927,0
84.27083,40.9375,11.63633,16.07733,32.08792,1277.036,34.66,-15.444,50.104,25.89733,2.748667,25.89733,-5.341333,73,20,1,95.83723,49,3,49,4,3251,3251,0
92.22917,40.85417,8.898666,15.87067,33.31934,1193.66,31.792,-15.84,47.632,22.93333,-3.028,22.93333,-6.400667,24,7,0,85.28029,18,0,18,0,3893,3893,0
55.35417,40.77083,14.12433,11.588,27.10263,1156.019,37.044,-5.712,42.756,14.10667,26.83267,28.59867,-0.07933331,125,20,2,50.17274,54,11,13,33,4037,4037,0
89.10417,40.77083,10.38467,16.142,32.37725,1261.712,34.328,-15.528,49.856,25.032,-4.703333,25.032,-5.902667,31,10,0,94.04304,23,0,23,0,2525,2525,0
122.7708,40.72917,8.740666,9.776,23.11767,1215.552,27.42,-14.868,42.288,22.77333,-7.247334,22.77333,-7.247334,700,192,6,106.3592,445,22,445,22,2404,2404,0
141.3542,40.72917,9.570333,6.862,23.37512,840.3539,24.908,-4.448,29.356,19.98867,2.626667,19.98867,-0.594,1113,158,62,32.84264,416,196,416,209,2747,2747,0
78.9375,40.6875,7.507333,13.032,30.5973,1078.685,27.612,-14.98,42.592,19.62267,-5.105333,19.62267,-6.847333,95,20,1,83.02899,54,3,54,4,3594,3594,0
94.1875,40.6875,9.143833,16.76033,35.06052,1160.085,32.308,-15.496,47.804,22.80067,-4.458,22.80067,-5.725333,38,11,0,86.12887,26,1,26,1,2384,2384,0
110.0208,40.6875,5.9595,13.76967,27.87608,1306.593,29.348,-20.048,49.396,19.188,-11.178,21.14133,-11.178,319,95,4,107.4289,206,17,204,17,3987,3987,0
57.85417,40.64583,14.70783,12.28367,28.3635,1189.259,38.008,-5.3,43.308,14.688,27.65667,29.53,0.3166667,117,20,2,53.52972,51,9,12,33,3150,3150,0
89.60417,40.64583,11.11517,16.241,31.97803,1292.755,35.384,-15.404,50.788,26.05333,1.877333,26.05333,-5.625333,20,7,0,88.06635,16,0,16,1,3864,3864,0
91.47917,40.64583,10.759,16.18467,32.8316,1241.901,34.428,-14.868,49.296,25.21067,-1.528667,25.21067,-5.27,14,5,0,83.10799,12,0,12,0,3044,3044,0
99.72917,40.64583,8.515333,14.924,31.95444,1178.421,31.28,-15.424,46.704,22.54533,-5.036667,22.54533,-6.471334,75,20,0,98.43659,51,1,51,1,4224,4224,0
123.6042,40.64583,7.218166,10.24167,24.17312,1188.258,26.272,-16.096,42.368,20.98,-8.342667,20.98,-8.342667,871,240,8,106.1755,558,29,558,29,3644,3644,0
80.89583,40.60417,11.35317,16.62233,33.96749,1213.957,33.348,-15.588,48.936,24.586,-3.783334,24.586,-4.75,55,12,1,73.03596,31,3,31,3,2983,2983,0
64.72917,40.5625,14.3785,13.05233,30.61054,1134.091,37.94,-4.7,42.64,7.878667,26.52267,28.694,0.4346668,148,27,1,72.52743,70,4,5,62,3419,3419,0
108.4375,40.5625,7.6315,14.26833,29.15951,1271.693,31.032,-17.9,48.932,20.758,-8.742,22.64333,-8.742,218,61,3,106.5267,145,10,138,10,3737,3737,0
63.1875,40.47917,15.234,13.45333,31.28682,1122.286,38.464,-4.536,43.0,8.366,27.33533,29.13933,1.360667,112,20,0,69.45876,53,3,4,40,2923,2923,0
80.1875,40.47917,11.93267,15.90333,32.2452,1233.088,34.668,-14.652,49.32,25.53467,-3.276,25.53467,-4.51,44,11,0,79.30589,27,2,27,3,3122,3122,0
102.5625,40.47917,8.672833,14.803,30.22007,1271.786,32.276,-16.708,48.984,23.80067,-5.961333,23.80067,-7.434667,65,18,0,101.0987,44,0,44,0,3236,3236,0
140.1458,40.47917,7.172667,6.736,21.10805,932.5969,24.336,-7.576,31.912,18.68933,-0.5853332,18.68933,-3.903333,1573,183,92,24.29684,535,298,535,338,3091,3091,0
66.39583,40.4375,12.02733,13.168,34.01529,959.5448,33.472,-5.24,38.712,5.918667,22.63333,24.20133,0.4746668,359,61,2,67.22018,161,13,20,131,4081,4081,0
124.6458,40.4375,7.989167,10.92833,25.2014,1181.814,27.264,-16.1,43.364,21.76267,-7.550667,21.76267,-7.550667,973,268,10,103.9032,611,38,611,38,2936,2936,0
113.4792,40.39583,4.537666,13.614,30.47274,1160.698,25.292,-19.384,44.676,18.09733,-10.494,18.09733,-10.494,372,104,5,101.0773,234,16,234,16,3265,3265,0
118.6042,40.39583,8.496167,12.17767,28.69925,1143.414,27.604,-14.828,42.432,21.81867,-6.390666,21.81867,-6.390666,570,182,2,126.2088,413,8,413,8,3652,3652,0
80.97917,40.35417,11.70417,18.46633,35.13649,1280.017,35.576,-16.98,52.556,25.76733,-4.476666,25.76733,-5.203333,47,11,0,82.48447,29,1,29,2,3605,3605,0
100.1875,40.35417,8.941167,15.65633,32.43626,1207.957,32.464,-15.804,48.268,23.24733,-6.468,23.24733,-6.468,83,22,0,101.4049,56,0,56,0,4139,4139,0
109.3958,40.35417,7.174833,14.30433,29.06676,1281.508,30.388,-18.824,49.212,20.24533,-9.525333,22.12733,-9.525333,288,79,4,104.5858,188,15,179,15,2962,2962,0
88.89583,40.3125,10.62,16.51333,32.15463,1310.091,34.9,-16.456,51.356,25.568,-2.242666,25.568,-6.483333,28,8,0,82.24133,20,2,20,2,2758,2758,0
98.4375,40.3125,7.7355,14.69433,31.26986,1209.538,30.692,-16.3,46.992,22.07867,-0.674,22.07867,-7.696667,77,17,2,71.45219,44,8,44,8,3292,3292,0
76.60417,40.27083,6.097667,12.878,31.37303,1034.189,25.784,-15.264,41.048,16.058,-5.612,17.71867,-7.641333,129,23,2,71.86097,65,6,62,8,2734,2734,0
55.89583,40.22917,14.42567,11.95867,28.34344,1143.166,37.26,-4.932,42.192,7.3,27.05333,28.744,0.4473333,140,22,2,51.6414,57,10,13,43,2880,2880,0
85.1875,40.22917,12.0885,16.40833,32.29478,1298.826,35.628,-15.18,50.808,26.662,3.157333,26.662,-5.200667,42,14,0,100.9495,31,1,31,2,2493,2493,0
79.97917,40.14583,11.92867,16.11667,32.23075,1254.855,34.968,-15.036,50.004,25.74933,-3.672,25.74933,-4.807333,42,10,0,75.508,25,2,25,3,2828,2828,0
89.10417,40.14583,10.62367,16.488,32.30914,1301.875,34.832,-16.2,51.032,25.48933,-2.139333,25.48933,-6.361333,26,8,0,79.47194,18,2,18,2,3167,3167,0
125.7708,40.14583,7.796333,12.06333,27.50669,1172.884,27.348,-16.508,43.856,21.62,-7.509333,21.62,-7.509333,1016,276,13,103.1381,634,44,634,44,2501,2501,0
119.0208,40.10417,10.247,11.702,28.29577,1123.596,28.848,-12.508,41.356,23.33,-4.370667,23.33,-4.370667,585,188,2,127.2744,423,9,423,9,3656,3656,0
141.4375,40.10417,7.568666,8.415334,25.72867,901.9894,24.292,-8.416,32.708,18.54867,-3.374667,18.54867,-3.374667,1299,175,64,36.97579,507,202,507,202,2326,2326,0
58.52083,40.0625,15.68117,12.27967,28.27071,1188.535,38.808,-4.628,43.436,8.571334,28.46467,30.39067,1.318,112,21,1,63.16773,54,6,8,35,4306,4306,0
68.0625,40.0625,14.3835,12.79833,32.95821,974.69,35.492,-3.34,38.832,8.824,24.57933,26.48533,2.240667,348,58,1,69.50038,159,10,11,130,2826,2826,0
100.8125,40.0625,8.9585,16.013,32.73036,1211.165,32.544,-16.38,48.924,23.316,-6.467333,23.316,-6.467333,94,24,0,100.8909,62,0,62,0,4189,4189,0
101.7708,40.0625,9.141334,15.20333,31.24401,1233.989,32.552,-16.108,48.66,23.74667,-6.578,23.74667,-6.578,77,19,0,95.2463,49,0,49,0,4018,4018,0
116.3125,40.0625,12.1005,11.79233,28.74216,1119.003,31.072,-9.956,41.028,25.144,-2.38,25.144,-2.38,546,188,3,132.7566,411,10,411,10,2208,2208,0
118.8958,40.0625,10.5615,12.48167,29.48518,1137.317,29.332,-13.0,42.332,23.764,-4.240667,23.764,-4.240667,591,188,3,125.3376,424,10,424,10,3670,3670,0
54.97917,40.02083,15.675,11.59733,28.18992,1120.296,37.74,-3.4,41.14,8.764,28.12133,29.60867,1.878667,143,23,2,50.3316,58,13,14,43,2458,2458,0
107.6458,40.02083,7.517,14.036,29.62181,1222.472,30.24,-17.144,47.384,20.25333,-8.162,22.01333,-8.162,223,62,3,97.79898,139,10,133,10,2429,2429,0
76.5625,39.97917,9.231,13.04667,30.29881,1104.329,29.712,-13.348,43.06,19.992,-3.718667,21.562,-5.591333,98,17,2,62.37956,44,6,43,8,3861,3861,0
56.27083,39.9375,15.38767,11.65133,28.02148,1136.018,37.82,-3.76,41.58,8.337999,27.98733,29.582,1.507333,145,22,2,52.49695,58,9,12,49,3238,3238,0
81.6875,39.9375,11.859,17.912,33.98861,1311.667,35.7,-17.0,52.7,26.268,-4.57,26.268,-5.676667,44,12,0,91.97887,30,0,30,1,3497,3497,0
81.9375,39.9375,11.90717,17.713,33.76992,1314.738,35.6,-16.852,52.452,26.374,2.498,26.374,-5.704667,48,13,0,92.6381,33,1,33,2,2902,2902,0
101.2708,39.9375,9.07,15.61467,32.08933,1215.667,32.496,-16.164,48.66,23.45933,-6.436666,23.45933,-6.436666,87,22,0,99.70321,57,0,57,0,4132,4132,0
80.77083,39.89583,12.03367,17.626,34.08493,1279.538,35.6,-16.112,51.712,26.106,-4.013333,26.106,-4.964,38,10,0,87.93386,25,0,25,0,2506,2506,0
141.4792,39.89583,5.212,8.380667,25.38058,912.4359,22.136,-10.884,33.02,16.35,-5.744667,16.35,-5.744667,1473,198,68,37.70154,572,213,572,213,2278,2278,0
88.14583,39.85417,10.75817,17.02967,33.28187,1292.01,35.124,-16.044,51.168,25.50533,-6.121334,25.50533,-6.121334,34,10,0,83.85783,23,1,23,1,4002,4002,0
62.22917,39.8125,15.022,14.64733,32.80919,1134.432,39.2,-5.444,44.644,9.048667,26.74933,29.04533,0.978,134,25,1,71.12263,65,4,5,46,3426,3426,0
96.02083,39.8125,5.005667,16.04333,35.3284,1094.721,26.704,-18.708,45.412,17.998,-7.610667,17.998,-8.936,80,21,1,87.29185,50,4,50,4,3711,3711,0
99.1875,39.8125,6.7185,15.34367,32.55467,1166.812,29.592,-17.54,47.132,20.54667,-6.920667,20.54667,-8.214,115,28,2,91.5617,73,6,73,6,4031,4031,0
55.52083,39.77083,16.44967,11.88267,28.29745,1147.9,38.996,-2.996,41.992,9.593333,29.07533,30.71067,2.330667,143,21,3,51.50869,57,11,12,51,3873,3873,0
63.10417,39.77083,15.43133,14.65733,33.53467,1109.748,39.152,-4.556,43.708,9.357333,27.00733,29.168,1.670667,123,23,0,74.18846,61,2,3,47,3604,3604,0
113.2292,39.77083,7.380833,14.41033,31.25344,1175.921,28.308,-17.8,46.108,21.04267,-7.942667,21.04267,-7.942667,373,102,2,107.064,240,9,240,9,4181,4181,0
69.60417,39.72917,8.074,11.80067,33.14421,865.7286,27.632,-7.972,35.604,8.233334,17.746,18.326,-3.128667,435,78,10,60.55164,212,44,65,83,3066,3066,0
88.77083,39.72917,10.523,16.75733,32.98688,1291.005,34.7,-16.1,50.8,25.20133,-2.042667,25.20133,-6.373333,30,9,0,83.96483,21,2,21,2,3982,3982,0
113.4375,39.72917,5.234,13.62,30.89837,1131.871,25.636,-18.444,44.08,18.50333,-9.430667,18.50333,-9.430667,408,115,3,104.8225,260,13,260,13,3660,3660,0
57.72917,39.6875,16.01867,12.58067,29.24104,1161.428,39.16,-3.864,43.024,8.91,28.782,30.51,1.857333,125,20,2,55.45524,54,8,11,42,3942,3942,0
141.9375,39.6875,9.669833,8.776334,28.46871,810.4299,25.372,-5.456,30.828,19.74333,-0.068,19.74333,-0.068,1304,197,44,44.41927,510,154,510,154,4138,4138,0
58.52083,39.64583,15.78433,12.67067,28.85731,1184.966,39.308,-4.6,43.908,8.844,28.56,30.48,1.268667,108,19,1,64.66698,52,4,6,37,3513,3513,0
83.3125,39.64583,12.30533,17.48267,33.33588,1326.104,36.004,-16.44,52.444,27.152,-1.471333,27.152,-5.590667,42,14,0,104.0159,31,0,31,0,2359,2359,0
95.89583,39.64583,2.444,15.98067,36.60925,1027.369,23.272,-20.38,43.652,14.82733,-9.113333,14.82733,-10.43067,108,29,1,97.4213,71,3,71,4,2416,2416,0
87.10417,39.60417,11.22683,17.00833,33.40732,1284.106,35.356,-15.556,50.912,25.79267,-1.333333,25.79267,-5.624,32,11,0,97.52766,24,1,24,1,4042,4042,0
121.3125,39.60417,9.807738,8.341666,22.12644,1104.982,26.97143,-10.72857,37.7,22.17619,-4.495238,22.58809,-4.495238,594,166,6,108.1192,380,21,378,21,2760,2760,0
125.4792,39.60417,9.450167,10.55367,25.62067,1119.824,27.884,-13.308,41.192,21.844,-5.108,22.626,-5.108,1001,269,16,100.7581,614,48,609,48,2925,2925,0
73.27083,39.5625,-1.461167,13.50767,31.66651,1115.428,20.372,-22.284,42.656,4.618,0.09866647,11.25467,-15.53133,294,49,12,43.87635,120,49,89,49,2491,2491,0
101.2708,39.5625,7.874166,14.833,31.72156,1165.443,30.3,-16.46,46.76,21.68733,-7.008,21.68733,-7.008,119,29,1,95.71281,74,3,74,3,2510,2510,0
112.4375,39.5625,5.024833,14.72567,32.44682,1136.738,25.832,-19.552,45.384,18.32867,-9.728667,18.32867,-9.728667,418,110,3,108.3896,271,11,271,11,3716,3716,0
53.35417,39.47917,16.533,9.684,26.97794,993.9736,35.316,-0.58,35.896,6.196,28.352,28.68533,4.47,134,19,2,53.13168,49,8,9,46,3353,3353,0
89.8125,39.47917,10.23783,16.041,33.05787,1228.681,33.704,-14.82,48.524,24.43067,-1.86,24.43067,-5.684,19,7,0,99.66361,17,0,17,0,4153,4153,0
98.02083,39.47917,1.011167,14.27433,34.57594,1007.95,20.744,-20.54,41.284,13.11933,-10.19267,13.11933,-11.68333,202,53,1,108.676,140,3,140,4,2256,2256,0
61.47917,39.4375,15.28717,13.91167,31.56004,1127.585,39.18,-4.9,44.08,9.128,27.14067,29.304,1.341333,132,24,1,70.53189,62,3,4,47,2799,2799,0
58.22917,39.39583,16.028,12.62667,29.04017,1163.208,39.356,-4.124,43.48,9.255333,28.61867,30.526,1.84,120,19,1,59.55003,54,6,8,43,4225,4225,0
58.4375,39.35417,15.85417,12.755,29.121,1169.835,39.4,-4.4,43.8,9.112667,28.47533,30.42067,1.55,117,20,1,63.23156,55,5,6,42,3447,3447,0
109.8958,39.3125,6.611834,13.979,30.50851,1162.103,27.864,-17.956,45.82,18.456,-8.457334,20.206,-8.457334,387,100,3,104.4368,249,11,240,11,3499,3499,0
62.89583,39.27083,15.81417,15.19033,34.34241,1103.172,39.832,-4.4,44.232,10.064,29.50867,29.50867,2.188,127,25,0,76.55212,63,2,2,50,3112,3112,0
70.22917,39.22917,6.346667,10.76667,30.40744,902.7442,25.508,-9.9,35.408,6.081333,16.592,16.936,-5.16,556,97,12,58.23782,264,53,81,118,3833,3833,0
89.52083,39.22917,8.606167,15.731,33.35949,1194.657,31.58,-15.576,47.156,22.46067,-3.200667,22.46067,-6.822667,27,9,0,104.2404,23,0,23,0,3002,3002,0
95.22917,39.22917,-9.073167,11.94767,30.6162,986.9042,9.656,-29.368,39.024,2.996,-19.52533,2.996,-21.164,246,64,3,96.70312,157,11,157,13,4118,4118,0
93.14583,39.1875,-4.973333,12.308,32.52299,957.2631,13.4,-24.444,37.844,6.73,-15.41267,6.73,-16.73267,108,30,1,101.085,74,3,74,3,3343,3343,0
71.8125,39.14583,3.138167,12.14567,32.50982,942.8726,22.824,-14.536,37.36,2.227333,14.02333,14.07533,-8.651334,404,56,8,44.18324,161,43,70,109,4342,4342,0
103.2708,39.14583,8.092334,13.75067,30.90315,1142.964,29.532,-14.964,44.496,20.15733,-6.552667,21.66733,-6.552667,111,29,1,90.86798,67,3,66,3,3480,3480,0
92.02083,39.10417,0.6576666,13.818,34.66285,991.5057,20.164,-19.7,39.864,12.668,-10.55733,12.668,-11.64867,46,14,0,106.1711,36,0,36,0,4264,4264,0
96.0625,39.10417,-0.7805,16.36967,38.00536,991.8822,19.316,-23.756,43.072,11.252,-11.85933,11.252,-13.138,149,39,1,101.3255,100,5,100,7,2638,2638,0
96.89583,39.10417,-2.666833,13.78833,34.63361,964.9008,15.92,-23.892,39.812,8.966666,-13.33467,8.966666,-14.736,216,57,1,107.3947,148,4,148,6,3815,3815,0
79.77083,39.0625,12.302,16.00067,32.26201,1263.37,35.2,-14.396,49.596,26.17733,3.206,26.17733,-4.652,33,7,0,67.39001,19,2,19,3,3096,3096,0
52.77083,39.02083,15.59017,5.581667,20.94277,771.6447,29.7,3.048,26.652,12.846,24.81267,25.58933,6.606,214,32,4,52.50677,89,16,21,68,3931,3931,0
84.5625,39.02083,11.7495,17.23833,33.3095,1314.813,35.564,-16.188,51.752,26.532,3.190667,26.532,-5.947333,31,11,0,101.2921,24,0,24,1,3111,3111,0
66.4375,38.97917,15.36833,13.04133,34.43165,938.2417,36.672,-1.204,37.876,5.619333,25.376,27.25133,3.854667,390,83,0,83.7225,198,5,6,166,3298,3298,0
106.1875,38.97917,6.4675,11.88767,28.25553,1114.086,26.588,-15.484,42.072,18.12533,-7.867333,19.656,-7.867333,191,53,0,102.9583,122,2,118,2,3010,3010,0
58.35417,38.9375,16.42983,12.287,28.7617,1137.562,39.124,-3.596,42.72,9.91,28.698,30.61467,2.462,136,23,1,62.1675,61,6,8,51,3946,3946,0
84.22917,38.9375,11.66833,17.44733,33.37031,1329.677,35.468,-16.816,52.284,26.604,3.266667,26.604,-6.28,30,11,0,102.2928,23,0,23,1,4080,4080,0
85.39583,38.85417,11.44467,16.98267,33.55462,1278.474,35.136,-15.476,50.612,25.82267,2.588667,25.82267,-5.577333,32,12,0,104.8773,25,0,25,1,4084,4084,0
93.85417,38.85417,1.559833,13.03167,31.16133,1054.994,21.292,-20.528,41.82,14.09333,1.627333,14.09333,-11.89267,33,9,0,82.09381,23,2,23,3,2745,2745,0
96.97917,38.85417,-6.077833,13.35033,32.46361,1012.989,13.04,-28.084,41.124,6.012667,-17.31267,6.012667,-18.81867,275,68,3,97.07127,176,13,176,15,4074,4074,0
96.3125,38.8125,-0.04516671,16.15967,36.24544,1052.307,20.688,-23.896,44.584,12.50333,-7.078,12.50333,-13.372,136,36,1,104.4275,94,4,94,5,3410,3410,0
98.4375,38.8125,-1.4,16.52667,38.43053,984.8292,17.812,-25.192,43.004,10.24133,-12.736,10.24133,-13.95267,289,78,1,114.0665,204,4,204,5,3472,3472,0
140.6042,38.8125,7.6885,7.793667,23.90695,918.7271,25.124,-7.476,32.6,19.00533,-3.191333,19.00533,-3.191333,1542,194,85,29.21495,558,275,558,275,2636,2636,0
65.97917,38.77083,15.94567,14.00667,35.14318,982.1136,38.444,-1.412,39.856,5.971334,28.39667,28.39667,3.939333,248,56,0,85.36098,132,3,3,107,4238,4238,0
73.14583,38.77083,-3.095333,13.78467,33.88894,999.7063,18.5,-22.176,40.676,-3.484667,8.441333,8.766,-15.36533,267,35,9,34.94812,100,37,49,71,3688,3688,0
65.89583,38.72917,15.90833,13.93267,35.34774,974.6707,38.068,-1.348,39.416,5.984666,26.102,28.22867,3.976,218,50,0,86.04263,117,2,3,94,3865,3865,0
75.35417,38.72917,-4.409667,12.21933,32.10545,957.4607,15.2,-22.86,38.06,6.684667,-14.81867,6.684667,-16.57533,111,21,1,72.90417,54,5,54,6,3615,3615,0
92.64583,38.72917,2.903333,15.71333,36.09937,1044.904,23.816,-19.712,43.528,15.518,-7.454,15.518,-10.12267,26,8,0,89.14943,20,1,20,2,2507,2507,0
85.97917,38.6875,11.25067,16.748,33.39714,1265.431,35.008,-15.14,50.148,25.51467,2.190666,25.51467,-5.508,33,12,0,101.145,25,0,25,2,3947,3947,0
95.02083,38.6875,0.05033333,16.22467,36.52559,1036.622,21.024,-23.396,44.42,12.63533,-6.855333,12.63533,-12.88067,86,24,1,102.8244,61,3,61,4,3788,3788,0
87.39583,38.64583,10.07,16.146,33.35675,1229.319,33.648,-14.756,48.404,24.102,1.128,24.102,-6.002,42,13,0,91.62457,29,2,29,3,3162,3162,0
127.0208,38.64583,8.2465,10.26433,26.4763,1051.886,25.668,-13.1,38.768,20.0,-5.432667,20.55933,-5.432667,1221,351,16,105.3109,773,60,751,60,2972,2972,0
63.6875,38.60417,16.39367,15.422,35.55423,1064.869,40.1,-3.276,43.376,5.46,29.69533,29.69533,3.374,140,30,0,82.82351,73,2,2,62,2971,2971,0
77.39583,38.60417,12.43617,13.39567,31.06026,1113.113,32.62,-10.508,43.128,24.75133,4.852,24.75133,-2.518667,39,8,0,61.13121,18,2,18,3,3699,3699,0
84.3125,38.60417,11.46617,17.39367,33.51897,1314.525,35.308,-16.584,51.892,26.23867,2.808,26.23867,-6.217333,29,11,0,100.1972,22,0,22,2,3713,3713,0
62.10417,38.5625,16.58917,14.82433,33.76841,1097.356,40.6,-3.3,43.9,10.73733,30.338,30.338,3.107333,132,25,0,76.37626,63,2,2,54,3543,3543,0
75.14583,38.5625,-6.5635,14.44633,36.31192,923.1301,13.772,-26.012,39.784,2.035333,-16.22267,4.467333,-17.84667,143,24,3,59.27956,62,11,60,12,4214,4214,0
79.3125,38.5625,12.50083,15.69367,32.14861,1244.376,35.204,-13.612,48.816,26.15933,3.590667,26.15933,-4.234,31,6,0,66.74201,18,2,18,3,2847,2847,0
96.9375,38.5625,-4.854,13.92067,34.3381,969.5531,13.868,-26.672,40.54,6.815333,-15.62933,6.815333,-16.96067,245,62,3,100.3907,161,10,161,11,2557,2557,0
108.1875,38.5625,7.557833,13.82167,30.41472,1146.814,28.8,-16.644,45.444,19.458,-7.307333,21.05667,-7.307333,310,91,2,104.672,200,7,186,7,2571,2571,0
112.9375,38.5625,9.533167,13.66833,31.62209,1106.757,28.976,-14.248,43.224,20.492,-4.886,22.28133,-4.886,410,109,2,108.2461,266,8,264,8,3943,3943,0
113.7708,38.5625,9.49,12.398,30.73071,1055.684,27.996,-12.348,40.344,21.81533,-4.262667,21.81533,-4.262667,432,129,1,116.1219,289,6,289,6,2731,2731,0
